CROATIA,Sisačko-Moslavačka Županija
CROATIA,Splitsko-Dalmatinska Županija
CROATIA,Varaždinska Županija
CROATIA,Virovitičko-Podravska Županija
CROATIA,Vukovarsko-Srijemska Županija
CROATIA,Zadarska Županija
CROATIA,Zagrebačka Županija
CUBA,Municipio Especial Isla de la Juventud
CUBA,Provincia de Camagüey
CUBA,Provincia de Ciego de Ávila
CUBA,Provincia de Cienfuegos
CUBA,Provincia de Ciudad de La Habana
CUBA,Provincia de Guantánamo
CUBA,Provincia de Holguín
CUBA,Provincia de La Habana
CUBA,Provincia de Matanzas
CUBA,Provincia de Pinar del Río
CUBA,Provincia de Sancti Spíritus
CUBA,Provincia de Santiago de Cuba
CUBA,Provincia de Villa Clara
CUBA,Provincia Granma
CUBA,pueto padre
CYPRUS,Famagusta District
CYPRUS,Kyrenia District
CYPRUS,Larnaca District
CYPRUS,Limassol District
CYPRUS,Nicosia District
CYPRUS,Paphos District
CZECH REPUBLIC,Hlavní město Praha
CZECH REPUBLIC,Jihočeský Kraj
CZECH REPUBLIC,Karlovarský kraj
CZECH REPUBLIC,Kraj Vysočina
CZECH REPUBLIC,Královéhradecký kraj
CZECH REPUBLIC,Liberecký kraj
CZECH REPUBLIC,Moravskoslezský kraj
CZECH REPUBLIC,Olomoucký kraj
CZECH REPUBLIC,Pardubický kraj
CZECH REPUBLIC,Plzeňský kraj
CZECH REPUBLIC,South Moravian Region
CZECH REPUBLIC,Středočeský kraj
CZECH REPUBLIC,Ústecký kraj
CZECH REPUBLIC,Zlínský kraj
DENMARK,Capital Region
DENMARK,Central Jutland
DENMARK,North Jutland
DENMARK,South Denmark
DENMARK,Zealand
DJIBOUTI,Région d' Ali Sabieh
DJIBOUTI,Région d' Arta
DJIBOUTI,Région d' Obock
DJIBOUTI,Région de Dikhil
DJIBOUTI,Région de Tadjourah
DJIBOUTI,Ville de Djibouti
DOMINICA,Saint Andrew
DOMINICA,Saint David
DOMINICA,Saint George
DOMINICA,Saint John
DOMINICA,Saint Joseph
DOMINICA,Saint Luke
DOMINICA,Saint Mark
DOMINICA,Saint Patrick
DOMINICA,Saint Paul
DOMINICA,Saint Peter
DOMINICAN REPUBLIC,Distrito Nacional
DOMINICAN REPUBLIC,Provincia de Azua
DOMINICAN REPUBLIC,Provincia de Baoruco
DOMINICAN REPUBLIC,Provincia de Barahona
DOMINICAN REPUBLIC,Provincia de Dajabón
DOMINICAN REPUBLIC,Provincia de El Seíbo
DOMINICAN REPUBLIC,Provincia de Elías Piña
DOMINICAN REPUBLIC,Provincia de Hato Mayor
DOMINICAN REPUBLIC,Provincia de Independencia
DOMINICAN REPUBLIC,Provincia de La Altagracia
DOMINICAN REPUBLIC,Provincia de La Romana
DOMINICAN REPUBLIC,Provincia de La Vega
DOMINICAN REPUBLIC,Provincia de Monseñor Nouel
DOMINICAN REPUBLIC,Provincia de Monte Cristi
DOMINICAN REPUBLIC,Provincia de Monte Plata
DOMINICAN REPUBLIC,Provincia de Pedernales
DOMINICAN REPUBLIC,Provincia de Peravia
DOMINICAN REPUBLIC,Provincia de Puerto Plata
DOMINICAN REPUBLIC,Provincia de Salcedo
DOMINICAN REPUBLIC,Provincia de Samaná
DOMINICAN REPUBLIC,Provincia de San Cristóbal
DOMINICAN REPUBLIC,Provincia de San José de Ocoa
DOMINICAN REPUBLIC,Provincia de San Juan
DOMINICAN REPUBLIC,Provincia de San Pedro de Macorís
DOMINICAN REPUBLIC,Provincia de Santiago
DOMINICAN REPUBLIC,Provincia de Santiago Rodríguez
DOMINICAN REPUBLIC,Provincia de Santo Domingo
DOMINICAN REPUBLIC,Provincia de Valverde
DOMINICAN REPUBLIC,Provincia Duarte
DOMINICAN REPUBLIC,Provincia Espaillat
DOMINICAN REPUBLIC,Provincia María Trinidad Sánchez
DOMINICAN REPUBLIC,Provincia Sánchez Ramírez
ECUADOR,Provincia de Bolívar
ECUADOR,Provincia de Cotopaxi
ECUADOR,Provincia de El Oro
ECUADOR,Provincia de Esmeraldas
ECUADOR,Provincia de Francisco de Orellana
ECUADOR,Provincia de Galápagos
ECUADOR,Provincia de Imbabura
ECUADOR,Provincia de Loja
ECUADOR,Provincia de Los Ríos
ECUADOR,Provincia de Manabí
ECUADOR,Provincia de Morona Santiago
ECUADOR,Provincia de Napo
ECUADOR,Provincia de Pichincha
ECUADOR,Provincia de Sucumbíos
ECUADOR,Provincia de Zamora Chinchipe
ECUADOR,Provincia del Azuay
ECUADOR,Provincia del Cañar
ECUADOR,Provincia del Carchi
ECUADOR,Provincia del Chimborazo
ECUADOR,Provincia del Guayas
ECUADOR,Provincia del Pastaza
ECUADOR,Provincia del Tungurahua
EGYPT,Alexandria
EGYPT,Eastern Province
EGYPT,Muḩāfaz̧at ad Daqahlīyah
EGYPT,Muḩāfaz̧at al Baḩr al Aḩmar
EGYPT,Muḩāfaz̧at al Buḩayrah
EGYPT,Muḩāfaz̧at al Fayyūm
EGYPT,Muḩāfaz̧at al Gharbīyah
EGYPT,Muḩāfaz̧at al Ismā`īlīyah
EGYPT,Muḩāfaz̧at al Jīzah
EGYPT,Muḩāfaz̧at al Minūfīyah
EGYPT,Muḩāfaz̧at al Minyā
EGYPT,Muḩāfaz̧at al Qāhirah
EGYPT,Muḩāfaz̧at al Qalyūbīyah
EGYPT,Muḩāfaz̧at al Wādī al Jadīd
EGYPT,Muḩāfaz̧at as Suways
EGYPT,Muḩāfaz̧at Aswān
EGYPT,Muḩāfaz̧at Asyūţ
EGYPT,Muḩāfaz̧at Banī Suwayf
EGYPT,Muḩāfaz̧at Būr Sa`īd
EGYPT,Muḩāfaz̧at Dumyāţ
EGYPT,Muḩāfaz̧at Janūb Sīnā'
EGYPT,Muḩāfaz̧at Kafr ash Shaykh
EGYPT,Muḩāfaz̧at Maţrūḩ
EGYPT,Muḩāfaz̧at Qinā
EGYPT,Muḩāfaz̧at Shamāl Sīnā'
EGYPT,Muḩāfaz̧at Sūhāj
EL SALVADOR,Departamento de Ahuachapán
EL SALVADOR,Departamento de Cabañas
EL SALVADOR,Departamento de Chalatenango
EL SALVADOR,Departamento de Cuscatlán
EL SALVADOR,Departamento de La Libertad
EL SALVADOR,Departamento de La Paz
EL SALVADOR,Departamento de La Unión
EL SALVADOR,Departamento de Morazán
EL SALVADOR,Departamento de San Miguel
EL SALVADOR,Departamento de San Salvador
EL SALVADOR,Departamento de San Vicente
EL SALVADOR,Departamento de Santa Ana
EL SALVADOR,Departamento de Sonsonate
EL SALVADOR,Departamento de Usulután
EQUATORIAL GUINEA,Provincia de Annobón
EQUATORIAL GUINEA,Provincia de Bioko Norte
EQUATORIAL GUINEA,Provincia de Bioko Sur
EQUATORIAL GUINEA,Provincia de Centro Sur
EQUATORIAL GUINEA,Provincia de Kié-Ntem
EQUATORIAL GUINEA,Provincia de Litoral
EQUATORIAL GUINEA,Provincia de Wele-Nzas
ERITREA,Zoba Ānseba
ERITREA,Zoba Debub
ERITREA,Zoba Debubawī K'eyih Bahrī
ERITREA,Zoba Gash Barka
ERITREA,Zoba Ma'ākel
ERITREA,Zoba Semēnawī K'eyih Bahrī
ESTONIA,Harjumaa
ESTONIA,Hiiumaa
ESTONIA,Ida-Virumaa
ESTONIA,Järvamaa
ESTONIA,Jõgevamaa
ESTONIA,Läänemaa
ESTONIA,Lääne-Virumaa
ESTONIA,Pärnumaa
ESTONIA,Põlvamaa
ESTONIA,Raplamaa
ESTONIA,Saaremaa
ESTONIA,Tartumaa
ESTONIA,Valgamaa
ESTONIA,Viljandimaa
ESTONIA,Võrumaa
ETHIOPIA,Ādīs Ābeba Āstedader
ETHIOPIA,Āfar Kilil
ETHIOPIA,Āmara Kilil
ETHIOPIA,Bīnshangul Gumuz Kilil
ETHIOPIA,Dirē Dawa Āstedader
ETHIOPIA,Gambēla Hizboch Kilil
ETHIOPIA,Hārerī Hizb Kilil
ETHIOPIA,Oromīya Kilil
ETHIOPIA,Sumalē Kilil
ETHIOPIA,Tigray Kilil
ETHIOPIA,Welega Kifle Hāger
ETHIOPIA,YeDebub Bihēroch Bihēreseboch na Hizboch Kilil
FAROE ISLANDS,Faroe Islands
FIJI,Central
FIJI,Eastern
FIJI,Northern
FIJI,Rotuma
FIJI,Western
FINLAND,Åland
FINLAND,Åland 
FINLAND,Eastern Finland
FINLAND,Lapponia
FINLAND,Oulu
FINLAND,Southern Finland
FINLAND,Western Finland
FRANCE,Alsace
FRANCE,Aquitaine
FRANCE,Basse-Normandie
FRANCE,Bourgogne
FRANCE,Brittany
FRANCE,Champagne-Ardenne
FRANCE,Corsica
FRANCE,Franche-Comté
FRANCE,Haute-Normandie
FRANCE,Languedoc-Roussillon
FRANCE,Midi-Pyrénées
FRANCE,Picardie
FRANCE,Poitou-Charentes
FRANCE,Provence-Alpes-Côte d'Azur
FRANCE,Région Auvergne
FRANCE,Région Centre
FRANCE,Région Île-de-France
FRANCE,Région Limousin
FRANCE,Région Lorraine
FRANCE,Région Nord-Pas-de-Calais
FRANCE,Région Pays de la Loire
FRANCE,Rhône-Alpes
FRENCH GUIANA,Guyane
FRENCH SOUTHERN TERRITORIES,District de Crozet
FRENCH SOUTHERN TERRITORIES,District de Kerguelen
FRENCH SOUTHERN TERRITORIES,District de Saint-Paul-et-Amsterdam
FRENCH SOUTHERN TERRITORIES,District de Terre Adélie
FRENCH SOUTHERN TERRITORIES,District des Îles Éparses
GABON,Province de l' Estuaire
GABON,Province de l' Ogooué-Ivindo
GABON,Province de l' Ogooué-Lolo
GABON,Province de l' Ogooué-Maritime
GABON,Province de la Ngounié
GABON,Province de la Nyanga
GABON,Province du Haut-Ogooué
GABON,Province du Moyen-Ogooué
GABON,Province du Woleu-Ntem
GAMBIA,Central River Division
GAMBIA,City of Banjul
GAMBIA,Lower River Division
GAMBIA,North Bank Division
GAMBIA,Upper River
GAMBIA,Western Division
GEORGIA,Abkhazia
GEORGIA,Ajaria [provisional]
GEORGIA,Ch'khorotsqus Raioni
GEORGIA,K'alak'i T'bilisi
GEORGIA,Martvilis Raioni
GEORGIA,Samegrelo and Zemo Svaneti
GEORGIA,Zugdidis Raioni
GERMANY,Baden-Württemberg
GERMANY,Bavaria
GERMANY,Brandenburg
GERMANY,Hamburg
GERMANY,Hesse
GERMANY,Land Berlin
GERMANY,Land Bremen
GERMANY,Lower Saxony
GERMANY,Mecklenburg-Vorpommern
GERMANY,North Rhine-Westphalia
GERMANY,Rhineland-Palatinate
GERMANY,Saarland
GERMANY,Saxony
GERMANY,Saxony-Anhalt
GERMANY,Schleswig-Holstein
GERMANY,Thuringia
GHANA,Ashanti Region
GHANA,Brong-Ahafo Region
GHANA,Central Region
GHANA,Eastern Region
GHANA,Greater Accra Region
GHANA,Northern Region
GHANA,Upper East Region
GHANA,Upper West Region
GHANA,Volta Region
GHANA,Western Region
GREECE,Attica
GREECE,Central Greece
GREECE,Central Macedonia
GREECE,Crete
GREECE,East Macedonia and Thrace
GREECE,Epirus
GREECE,Ionian Islands
GREECE,North Aegean
GREECE,Peloponnese
GREECE,South Aegean
GREECE,Thessaly
GREECE,West Greece
GREECE,West Macedonia
GRENADA,Saint Andrew
GRENADA,Saint David
GRENADA,Saint George
GRENADA,Saint John
GRENADA,Saint Mark
GRENADA,Saint Patrick
GUADELOUPE,Région Guadeloupe
GUATEMALA,Departamento de Alta Verapaz
GUATEMALA,Departamento de Baja Verapaz
GUATEMALA,Departamento de Chimaltenango
GUATEMALA,Departamento de Chiquimula
GUATEMALA,Departamento de El Progreso
GUATEMALA,Departamento de Escuintla
GUATEMALA,Departamento de Guatemala
GUATEMALA,Departamento de Huehuetenango
GUATEMALA,Departamento de Izabal
GUATEMALA,Departamento de Jalapa
GUATEMALA,Departamento de Jutiapa
GUATEMALA,Departamento de Quetzaltenango
GUATEMALA,Departamento de Retalhuleu
GUATEMALA,Departamento de Sacatepéquez
GUATEMALA,Departamento de San Marcos
GUATEMALA,Departamento de Santa Rosa
GUATEMALA,Departamento de Sololá
GUATEMALA,Departamento de Suchitepéquez
GUATEMALA,Departamento de Totonicapán
GUATEMALA,Departamento de Zacapa
GUATEMALA,Departamento del Petén
GUATEMALA,Departamento del Quiché
GUINEA,Capitale d'État-Zone Spéciale de Conakry
GUINEA,Préfecture de Beyla
GUINEA,Préfecture de Boffa
GUINEA,Préfecture de Boké
GUINEA,Préfecture de Coyah
GUINEA,Préfecture de Dabola
GUINEA,Préfecture de Dalaba
GUINEA,Préfecture de Dinguiraye
GUINEA,Préfecture de Dubréka
GUINEA,Préfecture de Faranah
GUINEA,Préfecture de Forécariah
GUINEA,Préfecture de Fria
GUINEA,Préfecture de Gaoual
GUINEA,Préfecture de Guékédou
GUINEA,Préfecture de Kankan
GUINEA,Préfecture de Kérouané
GUINEA,Préfecture de Kindia
GUINEA,Préfecture de Kissidougou
GUINEA,Préfecture de Koubia
GUINEA,Préfecture de Koundara
GUINEA,Préfecture de Kouroussa
GUINEA,Préfecture de Labé
GUINEA,Préfecture de Lélouma
GUINEA,Préfecture de Lola
GUINEA,Préfecture de Macenta
GUINEA,Préfecture de Mali
GUINEA,Préfecture de Mamou
GUINEA,Préfecture de Mandiana
GUINEA,Préfecture de Nzérékoré
GUINEA,Préfecture de Pita
GUINEA,Préfecture de Siguiri
GUINEA,Préfecture de Télimélé
GUINEA,Préfecture de Tougué
GUINEA,Préfecture de Yomou
GUINEA-BISSAU,Bafatá
GUINEA-BISSAU,Biombo
GUINEA-BISSAU,Bissau
GUINEA-BISSAU,Bolama
GUINEA-BISSAU,Cacheu
GUINEA-BISSAU,Gabú
GUINEA-BISSAU,Oio
GUINEA-BISSAU,Quinara
GUINEA-BISSAU,Tombali
GUYANA,Barima-Waini Region
GUYANA,Cuyuni-Mazaruni Region
GUYANA,Demerara-Mahaica Region
GUYANA,East Berbice-Corentyne Region
GUYANA,Essequibo Islands-West Demerara Region
GUYANA,Mahaica-Berbice Region
GUYANA,Pomeroon-Supenaam Region
GUYANA,Potaro-Siparuni Region
GUYANA,Upper Demerara-Berbice Region
GUYANA,Upper Takutu-Upper Essequibo Region
HAITI,Département de l' Artibonite
HAITI,Département de l' Ouest
HAITI,Département de la Grand'Anse
HAITI,Département du Centre
HAITI,Département du Nord
HAITI,Département du Nord-Est
HAITI,Département du Nord-Ouest
HAITI,Département du Sud
HAITI,Département du Sud-Est
HONDURAS,Departamento de Atlántida
HONDURAS,Departamento de Choluteca
HONDURAS,Departamento de Colón
HONDURAS,Departamento de Comayagua
HONDURAS,Departamento de Copán
HONDURAS,Departamento de Cortés
HONDURAS,Departamento de El Paraíso
HONDURAS,Departamento de Gracias a Dios
HONDURAS,Departamento de Intibucá
HONDURAS,Departamento de Islas de la Bahía
HONDURAS,Departamento de Lempira
HONDURAS,Departamento de Ocotepeque
HONDURAS,Departamento de Olancho
HONDURAS,Departamento de Santa Bárbara
HONDURAS,Departamento de Valle
HONDURAS,Departamento de Yoro
HONDURAS,Departmento de Francisco Morazán
HONDURAS,Departmento de La Paz
HUNGARY,Bács-Kiskun
HUNGARY,Baranya megye
HUNGARY,Békés megye
HUNGARY,Borsod-Abaúj-Zemplén
HUNGARY,Budapest főváros
HUNGARY,Csongrád megye
HUNGARY,Fejér
HUNGARY,Győr-Moson-Sopron
HUNGARY,Hajdú-Bihar
HUNGARY,Heves megye
HUNGARY,Jász-Nagykun-Szolnok
HUNGARY,Komárom-Esztergom
HUNGARY,Nógrád megye
HUNGARY,Pest megye
HUNGARY,Somogy megye
HUNGARY,Szabolcs-Szatmár-Bereg
HUNGARY,Tolna megye
HUNGARY,Vas
HUNGARY,Veszprém megye
HUNGARY,Zala
ICELAND,Capital Region
ICELAND,East
ICELAND,Northeast
ICELAND,Northwest
ICELAND,South
ICELAND,Southern Peninsula
ICELAND,West
ICELAND,Westfjords
INDIA, Union Territory of Andaman and Nicobar Islands
INDIA,Bengal
INDIA,Bihār State of
INDIA,Daman and Diu
INDIA,Goa
INDIA,Himāchal Pradesh
INDIA,Laccadives
INDIA,State of Andhra Pradesh
INDIA,State of Arunāchal Pradesh
INDIA,State of Assam
INDIA,State of Chhattīsgarh
INDIA,State of Gujarāt
INDIA,State of Haryāna
INDIA,State of Jammu and Kashmīr
INDIA,State of Jharkhand
INDIA,State of Karnātaka
INDIA,State of Kerala
INDIA,State of Madhya Pradesh
INDIA,State of Mahārāshtra
INDIA,State of Manipur
INDIA,State of Meghālaya
INDIA,State of Mizoram
INDIA,State of Nāgāland
INDIA,State of Orissa
INDIA,State of Punjab
INDIA,State of Rājasthān
INDIA,State of Sikkim
INDIA,State of Tamil Nādu
INDIA,State of Tripura
INDIA,State of Uttar Pradesh
INDIA,Union Territory of Chandīgarh
INDIA,Union Territory of Dādra and Nagar Haveli
INDIA,Union Territory of Delhi
INDIA,Union Territory of Puducherry
INDIA,Uttarakhand
INDONESIA,Bangka-Belitung
INDONESIA,Central Java
INDONESIA,Central Sulawesi
INDONESIA,Daerah Istimewa Aceh
INDONESIA,Daerah Istimewa Yogyakarta
INDONESIA,Daerah Khusus Ibukota Jakarta Raya
INDONESIA,East Java
INDONESIA,East Kalimantan
INDONESIA,East Nusa Tenggara
INDONESIA,Kotamadya Tegal
INDONESIA,North Sulawesi
INDONESIA,North Sumatra
INDONESIA,Propinsi Bali
INDONESIA,Propinsi Banten
INDONESIA,Propinsi Bengkulu
INDONESIA,Propinsi Jambi
INDONESIA,Propinsi Kalimantan Tengah
INDONESIA,Propinsi Lampung
INDONESIA,Propinsi Maluku
INDONESIA,Propinsi Maluku Utara
INDONESIA,Propinsi Nusa Tenggara Barat
INDONESIA,Propinsi Sulawesi Tenggara
INDONESIA,Provinsi Gorontalo
INDONESIA,Provinsi Irian Jaya Barat
INDONESIA,Provinsi Papua
INDONESIA,Provinsi Riau
INDONESIA,Provinsi Sulawesi Barat
INDONESIA,Riau Islands
INDONESIA,South Kalimantan
INDONESIA,South Sulawesi
INDONESIA,South Sumatra
INDONESIA,West Java
INDONESIA,West Kalimantan
INDONESIA,West Sumatra
IRAN ISLAMIC REPUBLIC OF,Bushehr Province
IRAN ISLAMIC REPUBLIC OF,Fārs Province
IRAN ISLAMIC REPUBLIC OF,Hormozgān Province
IRAN ISLAMIC REPUBLIC OF,Khorasan Ostan-e
IRAN ISLAMIC REPUBLIC OF,Markazi Province
IRAN ISLAMIC REPUBLIC OF,Māzandarān Province
IRAN ISLAMIC REPUBLIC OF,Ostān-e Ardabīl
IRAN ISLAMIC REPUBLIC OF,Ostān-e Āz̄arbāyjān-e Gharbī
IRAN ISLAMIC REPUBLIC OF,Ostān-e Āz̄arbāyjān-e Sharqī
IRAN ISLAMIC REPUBLIC OF,Ostān-e Chahār Maḩāll va Bakhtīārī
IRAN ISLAMIC REPUBLIC OF,Ostān-e Eşfahān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Gīlān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Golestān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Hamadān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Īlām
IRAN ISLAMIC REPUBLIC OF,Ostān-e Kermān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Kermānshāh
IRAN ISLAMIC REPUBLIC OF,Ostān-e Khorāsān-e Jonūbī
IRAN ISLAMIC REPUBLIC OF,Ostān-e Khorāsān-e Shomālī
IRAN ISLAMIC REPUBLIC OF,Ostān-e Khūzestān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Kohgīlūyeh va Būyer Aḩmad
IRAN ISLAMIC REPUBLIC OF,Ostān-e Kordestān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Lorestān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Qazvīn
IRAN ISLAMIC REPUBLIC OF,Ostān-e Qom
IRAN ISLAMIC REPUBLIC OF,Ostān-e Sīstān va Balūchestān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Tehrān
IRAN ISLAMIC REPUBLIC OF,Ostān-e Yazd
IRAN ISLAMIC REPUBLIC OF,Razavi Khorasan Province
IRAN ISLAMIC REPUBLIC OF,Semnān Province
IRAN ISLAMIC REPUBLIC OF,Zanjan Province
IRAQ,Diyala
IRAQ,Muḩāfaz̧at al Anbār
IRAQ,Muḩāfaz̧at al Başrah
IRAQ,Muḩāfaz̧at al Muthanná
IRAQ,Muḩāfaz̧at al Qādisīyah
IRAQ,Muḩāfaz̧at an Najaf
IRAQ,Muḩāfaz̧at Arbīl
IRAQ,Muḩāfaz̧at as Sulaymānīyah
IRAQ,Muḩāfaz̧at at Ta'mīm
IRAQ,Muḩāfaz̧at Bābil
IRAQ,Muḩāfaz̧at Baghdād
IRAQ,Muḩāfaz̧at Dahūk
IRAQ,Muḩāfaz̧at Dhī Qār
IRAQ,Muḩāfaz̧at Karbalā'
IRAQ,Muḩāfaz̧at Maysān
IRAQ,Muḩāfaz̧at Nīnawá
IRAQ,Muḩāfaz̧at Şalāḩ ad Dīn
IRAQ,Muḩāfaz̧at Wāsiţ
IRAQ,Ostān-e Dīāleh
IRAQ,Ostān-e Soleymānīyeh
IRELAND,County Carlow
IRELAND,County Cavan
IRELAND,County Clare
IRELAND,County Cork
IRELAND,County Donegal
IRELAND,County Dublin
IRELAND,County Galway
IRELAND,County Kerry
IRELAND,County Kildare
IRELAND,County Kilkenny
IRELAND,County Laois
IRELAND,County Leitrim
IRELAND,County Limerick
IRELAND,County Longford
IRELAND,County Louth
IRELAND,County Mayo
IRELAND,County Meath
IRELAND,County Monaghan
IRELAND,County Offaly
IRELAND,County Roscommon
IRELAND,County Sligo
IRELAND,County Tipperary
IRELAND,County Waterford
IRELAND,County Westmeath
IRELAND,County Wexford
IRELAND,County Wicklow
ISRAEL,Central District
ISRAEL,Haifa District
ISRAEL,Jerusalem District
ISRAEL,Northern District
ISRAEL,Southern District
ISRAEL,Tel Aviv District
ITALY,Abruzzo
ITALY,Aosta Valley
ITALY,Apulia
ITALY,Basilicate
ITALY,Calabria
ITALY,Campania
ITALY,Friuli
ITALY,Latium
ITALY,Liguria
ITALY,Lombardy
ITALY,Piedmont
ITALY,Regione Emilia-Romagna
ITALY,Regione Molise
ITALY,Sardinia
ITALY,Sicily
ITALY,The Marches
ITALY,Trentino-Alto Adige
ITALY,Tuscany
ITALY,Umbria
ITALY,Veneto
JAMAICA,Hanover Parish
JAMAICA,Kingston
JAMAICA,Parish of Clarendon
JAMAICA,Parish of Manchester
JAMAICA,Parish of Portland
JAMAICA,Parish of Saint Andrew
JAMAICA,Parish of Saint Ann
JAMAICA,Parish of Saint Catherine
JAMAICA,Parish of Saint Elizabeth
JAMAICA,Parish of Saint James
JAMAICA,Parish of Saint Mary
JAMAICA,Parish of Saint Thomas
JAMAICA,Parish of Trelawny
JAMAICA,Parish of Westmoreland
JAPAN,Aichi-ken
JAPAN,Akita-ken
JAPAN,Aomori-ken
JAPAN,Chiba-ken
JAPAN,Ehime
JAPAN,Fukui-ken
JAPAN,Fukuoka-ken
JAPAN,Fukushima-ken
JAPAN,Gifu-ken
JAPAN,Gumma-ken
JAPAN,Hiroshima-ken
JAPAN,Hokkaidō
JAPAN,Hyōgo-ken
JAPAN,Ibaraki-ken
JAPAN,Ishikawa-ken
JAPAN,Iwate-ken
JAPAN,Kagawa-ken
JAPAN,Kagoshima-ken
JAPAN,Kanagawa-ken
JAPAN,Kōchi-ken
JAPAN,Kumamoto-ken
JAPAN,Kyōto-fu
JAPAN,Mie-ken
JAPAN,Miyagi-ken
JAPAN,Miyazaki-ken
JAPAN,Nagano-ken
JAPAN,Nagasaki-ken
JAPAN,Nara
JAPAN,Niigata-ken
JAPAN,Ōita-ken
JAPAN,Okayama-ken
JAPAN,Okinawa-ken
JAPAN,Ōsaka-fu
JAPAN,Saga-ken
JAPAN,Saitama-ken
JAPAN,Shiga-ken
JAPAN,Shimane-ken
JAPAN,Shizuoka-ken
JAPAN,Tochigi-ken
JAPAN,Tokushima-ken
JAPAN,Tōkyō-to
JAPAN,Tottori-ken
JAPAN,Toyama-ken
JAPAN,Wakayama-ken
JAPAN,Yamagata-ken
JAPAN,Yamaguchi-ken
JAPAN,Yamanashi-ken
JERSEY,Jersey 
JORDAN,Ajlun
JORDAN,Amman
JORDAN,Aqaba
JORDAN,Balqa
JORDAN,Irbid
JORDAN,Jerash
JORDAN,Karak
JORDAN,Ma'an
JORDAN,Madaba
JORDAN,Mafraq
JORDAN,Tafielah
JORDAN,Zarqa
KAZAKHSTAN,Akmolinskaya Oblast'
KAZAKHSTAN,Almatinskaya Oblast'
KAZAKHSTAN,Aqtöbe Oblysy
KAZAKHSTAN,Atyraū Oblysy
KAZAKHSTAN,Batys Qazaqstan Oblysy
KAZAKHSTAN,East Kazakhstan
KAZAKHSTAN,Gorod Almaty
KAZAKHSTAN,Gorod Astana
KAZAKHSTAN,Kökshetaū Oblysy
KAZAKHSTAN,Kostanayskaya Oblast'
KAZAKHSTAN,Mangghystaū Oblysy
KAZAKHSTAN,Pavlodar Oblysy
KAZAKHSTAN,Qaraghandy Oblysy
KAZAKHSTAN,Qyzylorda Oblysy
KAZAKHSTAN,Semey Oblysy
KAZAKHSTAN,Severo-Kazakhstanskaya Oblast'
KAZAKHSTAN,Taldyqorghan Oblysy
KAZAKHSTAN,Torghay Oblysy
KAZAKHSTAN,Yuzhno-Kazakhstanskaya Oblast'
KAZAKHSTAN,Zhambyl Oblysy
KAZAKHSTAN,Zhezqazghan Oblysy
KENYA,Central Province
KENYA,Coast Province
KENYA,Eastern
KENYA,Nairobi Area
KENYA,North Eastern Province
KENYA,Nyanza Province
KENYA,Rift Valley Province
KENYA,Western Province
KIRIBATI,Gilbert Islands
KIRIBATI,Line Islands
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Chagang-do
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Gangwon
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Hamgyŏng-bukto
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Hamgyŏng-namdo
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Hwanghae-bukto
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Hwanghae-namdo
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Kaesŏng-si
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Najin Sŏnbong-si
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Namp’o-si
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,P’yŏngan-bukto
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,P’yŏngan-namdo
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,P’yŏngyang-si
KOREA DEMOCRATIC PEOPLE'S REPUBLIC OF,Yanggang-do
KOREA REPUBLIC OF,Busan
KOREA REPUBLIC OF,Daegu
KOREA REPUBLIC OF,Daejeon
KOREA REPUBLIC OF,Gangwon
KOREA REPUBLIC OF,Gwangju
KOREA REPUBLIC OF,Gyeonggi
KOREA REPUBLIC OF,Incheon
KOREA REPUBLIC OF,Jeju
KOREA REPUBLIC OF,North Chungcheong
KOREA REPUBLIC OF,North Gyeongsang
KOREA REPUBLIC OF,North Jeolla
KOREA REPUBLIC OF,Seoul
KOREA REPUBLIC OF,South Chungcheong
KOREA REPUBLIC OF,South Gyeongsang
KOREA REPUBLIC OF,South Jeolla
KOREA REPUBLIC OF,Ulsan
KUWAIT,Al Farwaniyah
KUWAIT,Muḩāfaz̧at al `Āşimah
KUWAIT,Muḩāfaz̧at al Aḩmadī
KUWAIT,Muḩāfaz̧at Ḩawallī
KUWAIT,Muḩāfaz̧at Jahrā'
KUWAIT,Muḩāfaz̧atalWafrah
KYRGYZSTAN,Batkenskaya Oblast'
KYRGYZSTAN,Bishkek Shaary
